ID	TITLE	CONTENT	TOPIC
m-957817816-1455445740	李克强主持召开国务院常务会议部署推动医药产业创新升级 更好服务惠民生稳增长确定进一步促进中医药发展措施 发挥传统医学优势造福人民决定开展服务贸易创新发展试点 推进外贸转型增强服务业竞争力	国务院总理李克强2月14日主持召开国务院常务会议，部署推动医药产业创新升级，更好服务惠民生稳增长；确定进一步促进中医药发展措施，发挥传统医学优势造福人民；决定开展服务贸易创新发展试点，推进外贸转型增强服务业竞争力。	医药健康
m-957817816-1455445740	李克强主持召开国务院常务会议部署推动医药产业创新升级 更好服务惠民生稳增长确定进一步促进中医药发展措施 发挥传统医学优势造福人民决定开展服务贸易创新发展试点 推进外贸转型增强服务业竞争力	会议指出，医药产业关系全民健康，市场需求巨大，在各国都是重要产业。结合医药卫生体制改革，加快我国医药产业发展，对于更好满足群众医疗保健需求、推进健康中国建设、释放经济增长潜力，意义重大。会议确定，一是瞄准群众急需，加强原研药、首仿药、中药、新型制剂、高端医疗器械等研发创新，加快肿瘤、糖尿病、心脑血管疾病等多发病和罕见病重大药物产业化。支持已获得专利的国产原研药和品牌仿制药开展国际注册认证。二是健全安全性评价和产品溯源体系，强化全过程质量监管，对标国际先进水平，实施药品、医疗器械标准提高行动，尤其要提高基本药物质量。探索实施产品质量安全强制商业保险。推进医药生产过程智能化和绿色改造。三是结合医疗、医保、医药联动改革，加快临床急需药物和医疗器械产品审评审批。完善财税、价格、政府采购等政策，探索利用产业基金等方式，支持医药产业化和新品推广。支持医药企业兼并重组，培育龙头企业，解决行业“小散乱”问题。四是建设遍及城乡的现代医药流通网络，逐步理顺药品耗材价格。搭建全国药品信息公共服务平台，公开价格、质量等信息，接受群众监督。	医药健康
m-957817816-1455445740	李克强主持召开国务院常务会议部署推动医药产业创新升级 更好服务惠民生稳增长确定进一步促进中医药发展措施 发挥传统医学优势造福人民决定开展服务贸易创新发展试点 推进外贸转型增强服务业竞争力	会议指出，传承中医药优势，发挥其独特作用，可以更好造福人类健康。会议确定，一要促进中医药和民族医药继承保护与挖掘，抢救濒临失传的珍稀与珍贵古籍文献，强化师承教育，大力培养中医药人才，提高中医药应急救治、防病治病能力。二要促进中西医结合，探索运用现代技术和产业模式加快中医药发展。加强重大疑难疾病、慢性病等中医药防治和新药研发。完善中医药标准体系，强化中药材资源保护利用和规范种养。三要放宽中医药服务准入，完善覆盖城乡的中医服务网络，保证社会办和政府办中医医疗机构在执业等方面享有同等权利。四要发展中医养生保健服务，促进中医药与健康养老、旅游文化等融合发展，推动“互联网+”中医医疗。五要加大中医药投入和政策扶持。在国家基本药物目录中增加中成药品种数量，更好发挥“保基本”作用。加强中医理念研究推广，扩大中医药国际贸易和传播普及。	医药健康
m-957817816-1455445740	李克强主持召开国务院常务会议部署推动医药产业创新升级 更好服务惠民生稳增长确定进一步促进中医药发展措施 发挥传统医学优势造福人民决定开展服务贸易创新发展试点 推进外贸转型增强服务业竞争力	会议认为，扩大开放是助推经济发展和升级的重要举措。在当前国际经济形势复杂严峻的情况下，更要坚持提高对外开放水平。在促进货物贸易发展的同时，加快服务贸易发展，可以推进外贸结构优化，培育经济新动能和带动就业。会议决定，用2年时间，在天津、上海、海南、深圳、杭州、武汉、广州、成都、苏州、威海10个省市和哈尔滨、江北、两江、贵安、西咸5个国家级新区开展服务贸易创新发展试点，重点对服务贸易管理体制、发展模式、便利化等8个方面的制度建设进行探索，有序扩大服务业开放准入。为此，要加大相关政策支持。一要在试点地区推广技术先进型服务企业税收优惠政策，将享受政策的企业范围由服务外包扩大到高技术、高附加值的其他服务行业，给予减按15%缴纳企业所得税的优惠，并对职工教育经费不超过工资薪金总额8%的部分据实税前扣除。二要设立服务贸易创新发展引导基金，为试点地区中小服务企业提供融资支持。对试点地区进口国内急需的研发设计、节能环保和环境服务给予财政贴息。三要鼓励金融机构创新供应链融资等业务，对试点地区经认定的技术先进型服务企业全面实施服务外包保税监管。	医药健康
m-807686893-1623239400	李克强主持召开国务院常务会议部署推进实施十四五规划纲要确定的重大工程项目确定深化公立医院薪酬制度改革的措施 更好调动医务人员积极性更优服务人民群众	国务院总理李克强6月9日主持召开国务院常务会议，部署推进实施“十四五”规划《纲要》确定的重大工程项目；确定深化公立医院薪酬制度改革的措施，更好调动医务人员积极性，更优服务人民群众。	医药健康
m-807686893-1623239400	李克强主持召开国务院常务会议部署推进实施十四五规划纲要确定的重大工程项目确定深化公立医院薪酬制度改革的措施 更好调动医务人员积极性更优服务人民群众	会议指出，“十四五”规划《纲要》确定了一批具有战略性、基础性、引领性的重大工程项目，涉及科技攻关、基础设施、生态环境建设、民生补短板、文化传承发展等重点领域。各地区各部门按照党中央、国务院部署，有序做好项目实施准备，细化实化支持政策，绝大部分项目陆续启动。当前国内外环境不确定不稳定因素较多，要坚持不搞“大水漫灌”，保持宏观政策连续性稳定性，增强针对性，保持经济运行在合理区间。会议要求，要尊重经济规律，遵循市场化原则，统筹强基础、增功能、利长远、惠民生、防风险，推进重大工程项目建设，在发挥好消费基础作用的同时，更好发挥有效投资的关键作用。一是加强前期工作。将“十四五”规划重大工程落实到具体项目，优先纳入各领域规划，科学制定实施方案，分年有序推进，形成开工一批、投产一批、储备一批的良性循环。对单体重大项目要倒排建设节点，对点多面广的打捆项目要突出重点、务求实效，对建设难度大、生态环境保护要求高的重大工程要深化勘察、方案比选和可行性研究。二是统筹中长期发展和年度经济运行，以推动重大工程项目建设为重点，加强政策支撑和要素保障，合理把握今年明年投资力度，并根据形势变化适时合理调整。三是处理好政府和市场的关系。深化“放管服”改革，优化审批核准程序，减少不必要审批，保证项目尽早开工、资金高效使用。四是发挥中央预算内投资、地方政府专项债等政府投资带动作用，更加充分调动市场主体、社会力量参与重大工程项目。五是强化督导协调，对真抓实干、成效明显的地方加大激励支持力度，对项目推进不力的要加强督促，及时解决建设中的问题。加强监管，确保工程建设质量。	基建
m-807686893-1623239400	李克强主持召开国务院常务会议部署推进实施十四五规划纲要确定的重大工程项目确定深化公立医院薪酬制度改革的措施 更好调动医务人员积极性更优服务人民群众	会议指出，广大医务人员守护着人民生命健康，在抗击疫情中作出了突出贡献。要深化公立医院薪酬制度改革，保障医务人员合理薪酬待遇，进一步调动医务人员服务群众积极性。一是完善公立医院薪酬水平决定机制。有关部门要在确保群众就医整体负担不增加等基础上，动态调整公立医院薪酬水平。对公益任务重、承担科研教学任务等公立医院适当给予倾斜。各地要综合考虑不同层级不同性质医院工作量、服务质量等因素，合理增加薪酬总量。二是落实公立医院内部分配自主权。统筹考虑薪酬总量及相关因素，继续完善岗位绩效工资制度，也可结合实际，自主确定其他更加有效的内部分配模式，向关键和群众急需的岗位、业绩突出的医务人员等倾斜，推动更好解决大病重病等方面看病难问题。适当提高低年资医生薪酬水平，统筹考虑编内外人员薪酬待遇。	医药健康
m-75737255-1078416000	2004年政府工作报告	新，加大对公益性文化事业扶持力度，完善文化产业政策，发挥市场机制作用，促进文化事业和文化产业共同发展。搞好文物、档案工作和自然、文化遗产保护工作。继续加强文化市场和互联网的建设与管理，坚持不懈地进行“扫黄”“打非”斗争。积极扩大对外文化交流。广泛开展全民健身运动，努力提高竞技体育水平。继续做好２００８年北京奥运会和２０１０年上海世界博览会的准备工作。	文化旅游
m-75737255-1078416000	2004年政府工作报告	深化国有资产管理体制和国有企业改革。抓紧完善国有资产监督管理相关法规和实施办法，研究建立国有资本经营预算制度和企业经营业绩考核体系，进一步落实国有资产经营责任。积极推进国有企业规范的股份制改造，完善产权结构和法人治理结构，推动企业经营机制转换。大力发展混合所有制经济，逐步使股份制成为公有制的主要实现形式。继续做好电信、电力、民航等行业的改革重组工作，稳步推进邮政、铁路行业改革。推进市政公用事业的市场化进程。通过改革和发展，形成一批核心竞争力强、拥有自主知识产权和知名品牌的大公司大企业集团。继续推进集体企业改革，发展多种形式的集体经济。	企业发展
m-75737255-1078416000	2004年政府工作报告	大力发展和积极引导非公有制经济。各级政府要抓紧清理和修订限制非公有制经济发展的法规和政策，落实放宽市场准入的措施。进一步研究制定鼓励非公有制企业参与国有企业改组改造，进入基础设施、公用事业及其他行业和领域的具体办法。在投融资、税收、土地使用和对外贸易等方面，采取措施保障非公有制企业与其他企业享受同等待遇。保护非公有制企业的合法权益，改进服务和监管，支持和鼓励有条件的企业做强做大。加快推进现代产权制度建设。	企业发展
m-75737255-1078416000	2004年政府工作报告	推进金融体制改革。要加快国有独资商业银行改革，重点做好中国银行和中国建设银行股份制改造试点工作。其他商业银行和政策性银行也要深化改革。继续搞好农村信用社改革试点，总结经验，逐步扩大范围。推进资本市场改革开放和稳定发展，扩大企业债券发行规模，逐步提高企业直接融资比重。继续推进保险业改革，大力发展保险市场。完善银行、证券、保险监管体制，加强相互配合，强化金融监管，维护金融稳健运行。	金融
m-75737255-1078416000	2004年政府工作报告	推进财税体制改革。重点是逐步推行增值税由生产型改为消费型，将设备投资纳入增值税抵扣范围，促进企业技术进步，提高自主发展能力。今年在东北地区部分行业先行试点。抓紧制定配套措施，认真落实出口退税机制改革方案。	税务
m-75737255-1078416000	2004年政府工作报告	推进投资体制改革。主要目标是：改革政府对企业投资的管理制度，按照“谁投资、谁决策、谁收益、谁承担风险”的原则，扩大和落实企业投资自主权；合理界定政府投资职能，加强政府投资管理，建立政府投资责任追究制度；健全投资宏观调控体系，改进调控方式，完善调控手段。经过努力，最终建立起市场引导投资、企业自主决策、银行独立审贷、融资方式多样、中介服务规范、宏观调控有效的新型投资体制。	宏观
m-75737255-1078416000	2004年政府工作报告	加快社会信用体系建设。抓紧建立企业和个人信用信息征集体系、信用市场监督管理体系和失信惩戒制度。加大整顿和规范市场秩序的力度，重点是继续抓好直接关系人民群众身体健康和生命安全的食品、药品等方面的专项整治。严厉打击制售假冒伪劣产品、非法传销和商业欺诈行为。加大知识产权保护力度，依法惩处盗版侵权行为。严厉打击偷逃骗税、洗钱和走私等违法犯罪活动。	企业发展
m-75737255-1078416000	2004年政府工作报告	我们必须统筹国内发展与对外开放，充分利用国内国外两个市场、两种资源，拓展发展空间，积极主动地做好对外开放各项工作，增强参与国际合作和竞争的能力。	宏观
m-75737255-1078416000	2004年政府工作报告	努力保持对外贸易适度增长。要继续实施市场多元化战略，坚持科技兴贸，以质取胜，优化出口商品结构，促进加工贸易转型升级。加强对外贸易协调，努力打破贸易壁垒，减少贸易摩擦，为企业争取公平贸易的环境。深化涉外经济体制改革，落实各类所有制企业的进出口经营自主权。增加国内短缺原材料、关键技术和重大设备的进口，推进重要物资进口来源多元化。要积极合理利用外资，着力提高利用外资质量。继续实行鼓励外商投资的政策措施，进一步改善投资环境。加快实施“走出去”战略，加强对境外投资的协调和指导，鼓励各类所有制企业采取多种形式到境外投资兴业，拓展国际市场。积极开展多边、双边和区域经济合作。继续认真履行加入世贸组织的各项承诺。	出口贸易
m-75737255-1078416000	2004年政府工作报告	千方百计增加就业是政府的重要职责。今年的预期目标是，新增城镇就业９００万人，下岗失业人员再就业５００万人。继续实施积极的就业政策，特别要把财政、信贷支持和税费减免等政策真正落到实处。今年中央财政预算安排再就业补助资金８３亿元，比去年增加３６亿元。要拓展就业渠道，注重发展劳动密集型产业、中小企业和非公有制经济，推行灵活多样的就业方式，鼓励自主创业和自谋职业。要健全再就业援助制度，政府出资开发的公益性岗位要优先安置就业困难人员。支持国有大中型企业通过主辅分离、辅业改制，分流安置富余人员。要重点做好老工业基地、资源枯竭城市和独立工矿区以及军工、煤炭、森工等行业下岗失业人员的再就业工作。完善就业服务体系，加强就业技能培训、职业介绍和就业指导。今年仍是高校毕业生就业高峰年，退役军人安置任务也很重，要认真做好就业指导和服务工作。	就业
m-75737255-1078416000	2004年政府工作报告	建立与我国国情相适应、与经济发展水平相适应的社会保障体系，是一项重要而艰巨的任务。要继续做好“两个确保”工作，搞好“三条保障线”的衔接。稳步推进国有企业下岗职工基本生活保障向失业保险并轨。坚持社会统筹与个人账户相结合，完善职工基本养老保险制度。依法扩大社会保险覆盖面，加强对各类参保企业社会保险费的征缴。各级政府要加强执法检查力度。进一步做好城市“低保”工作，规范“低保”标准和范围。继续多渠道筹集并管好社会保障基金。在总结辽宁省完善城镇社会保障体系试点工作的基础上，将试点范围扩大到黑龙江和吉林两省。今年，中央财政安排用于“两个确保”和城市“低保”的补助资金７７９亿元，比去年增长１１．３％。地方财政也要增加这方面的投入。	民生扶贫
m-75737255-1078416000	2004年政府工作报告	对城乡特殊困难群众，要给予更多的关爱。继续完善社会救助制度。切实帮助特殊困难家庭解决就医看病、子女上学、住房、冬季取暖等实际困难。完善农村“五保户”生活保障制度，确保供养资金。切实做好农村受灾地区税收减免和受灾群众生产生活救济等工作。关心和支持残疾人事业。	民生扶贫
m-75737255-1078416000	2004年政府工作报告	抓紧解决城镇房屋拆迁和农村土地征用中存在的问题。在城镇房屋拆迁中，要严格依据城市总体规划和近期建设规划，合理确定拆迁规模，规范审批程序，完善补偿安置政策，强化监督检查。在农村土地征用中，要严格控制征地规模，依法按规划和程序征地，及时给予农民合理补偿，切实保护农民合法权益。	房地产
m-75737255-1078416000	2004年政府工作报告	切实保障农民工工资按时足额支付。当前要抓紧解决克扣和拖欠农民工工资问题。国务院决定，用三年时间基本解决建设领域拖欠工程款和农民工工资问题。清欠要从政府投资的工程做起，同时督促各类企业加快清欠。对拖欠农民工工资拒不支付的企业和经营者，要坚决依法查处。要建立健全及时支付农民工工资的机制，从源头上防止新的拖欠。各类企业都要按时发放工资，严格执行最低工资制度。要保证机关事业单位工资和离退休费的按时足额发放，任何地方都不得出现新的拖欠。要严格工资专户管理，财政资金要优先保证发放工资。	就业
m-75737255-1078416000	2004年政府工作报告	积极稳妥地推进政治体制改革，发展社会主义民主，健全社会主义法制。进一步扩大基层民主，完善村民自治和城市居民自治，尊重基层和群众的民主权利。坚持和完善职工代表大会和其他形式的企事业单位民主管理制度，保障职工的合法权益。	基建
m-75737255-1078416000	2004年政府工作报告	继续做好民族、宗教、侨务工作。全面贯彻党的民族政策，巩固和发展平等、团结、互助的社会主义民族关系。加大对民族地区经济社会发展的支持力度，加强少数民族各类人才培养，促进各民族共同繁荣发展。全面贯彻党的宗教信仰自由政策，依法管理宗教事务，坚持独立自主自办的原则，积极引导宗教与社会主义社会相适应。进一步做好海外侨胞和归侨、侨眷的工作，充分发挥他们在促进祖国统一和民族振兴中的独特作用。	民生扶贫
m-75737255-1078416000	2004年政府工作报告	加强政府立法工作。要重视社会管理和公共服务方面的立法。重点做好应对各种突发事件、保障农民权益、劳动就业和社会保障，以及社会事业发展方面的立法。要努力提高政府立法工作质量。研究拟定涉及人民群众切身利益的重要法律草案和制定行政法规，要广泛征求社会各方面的意见。加强律师、公证等法律服务，做好法律援助工作。依法保障妇女、未成年人和残疾人的合法权益。加强普法宣传教育，在全社会营造学法、懂法、守法的良好环境。	宏观
m-75737255-1078416000	2004年政府工作报告	保障人民群众安居乐业，是政府应尽的责任。要进一步落实社会治安综合治理各项措施，推进社会治安防控体系建设。严厉打击黑恶势力犯罪、严重暴力犯罪、多发性侵财犯罪、毒品犯罪等。加大对突出治安问题和治安混乱地区的整治力度。完善政法经费保障机制，为政法机关正常开展工作提供必要条件。重视和加强反恐怖斗争。深入开展同邪教组织的斗争。正确处理新形势下人民内部矛盾，健全预防、化解各种矛盾和纠纷的机制，重视做好人民群众来信来访工作，维护正常社会秩序和社会稳定。	民生扶贫
m-75737255-1078416000	2004年政府工作报告	要以对国家和人民高度负责的精神，切实加强安全工作。强化安全生产监管，加强安全专项整治，落实安全防范措施，健全安全责任制。坚决查处各类安全事故，依法追究有关人员责任，维护法制和纪律的严肃性。	基建
m-75737255-1078416000	2004年政府工作报告	加强国防和军队现代化建设，是维护国家安全和全面建设小康社会的重要保障。要按照“政治合格、军事过硬、作风优良、纪律严明、保障有力”的总要求，全面加强部队建设。积极推进中国特色军事变革，努力实现国防和军队现代化的跨越式发展。实施科技强军战略，重点加强高新技术武器装备研制，培养高素质新型军事人才，推进以信息化为主导、机械化为基础的军队现代化建设，提高高技术条件下的整体防卫作战能力。坚持依法治军方针，加强正规化建设。坚持国防建设与经济建设协调发展，提高国防建设整体效益。坚持军民结合、寓军于民的方针，积极推进国防科技工业改革、调整和发展，提高自主创新能力。精心做好军队体制编制调整改革工作，确保完成２００５年前裁减军队员额２０万等各项任务。加强后勤建设和改革，提高后勤保障能力。进一步增强人民武装警察部队执勤和处置突发事件的能力。要大力加强国防教育，增强全民国防意识。积极支持国防和军队建设，搞好预备役部队和民兵建设，建立和完善快速高效的国防动员体制。深入开展双拥共建活动，加强军政军民团结。	基建
m-75737255-1078416000	2004年政府工作报告	在全面建设小康社会的进程中，政府担负着繁重而艰巨的任务。各级政府和领导干部必须适应新形势新任务，不断提高行政能力和管理水平。一年来，我们按照执政为民的要求和建设法治政府的目标，突出强调实行科学民主决策、坚持依法行政和加强行政监督三项基本准则，并认真贯彻执行。新的一年，我们要着力抓好以下几个方面：	宏观
m-75737255-1078416000	2004年政府工作报告	第一，推进政府职能转变。各级政府要全面履行职能，在继续搞好经济调节、加强市场监管的同时，更加注重履行社会管理和公共服务职能。特别要加快建立健全各种突发事件应急机制，提高政府应对公共危机的能力。要加快政企分开，进一步把不该由政府管的事交给企业、社会组织和中介机构，更大程度地发挥市场在资源配置中的基础性作用。同时，加强对中介机构的规范和监管。政府该管的事一定要管好，并适应新形势改进管理方式和方法，提高行政效能和工作效率。	政府工作
m-75737255-1078416000	2004年政府工作报告	第二，坚持科学民主决策。要进一步完善公众参与、专家论证和政府决策相结合的决策机制，保证决策的科学性和正确性。加快建立和完善重大问题集体决策制度、专家咨询制度、社会公示和社会听证制度、决策责任制度。所有重大决策，都要在深入调查研究、广泛听取意见、进行充分论证的基础上，由集体讨论决定。这要作为政府的一项基本工作制度，长期坚持下去。	宏观
m-75737255-1078416000	2004年政府工作报告	第三，全面推行依法行政。各级政府都要按照法定权限和程序行使权力、履行职责。所有政府工作人员都要学会并善于依法处理经济社会事务。要改革行政执法体制，相对集中行政许可权和行政处罚权，推进综合执法试点，解决多头执法和乱罚款等问题。要加强行政执法监督，促进严格执法、公正执法和文明执法。实行执法责任制和执法过错追究制，完善并严格执行行政赔偿制度，做到有权必有责、用权受监督、侵权要赔偿。《中华人民共和国行政许可法》今年７月１日将正式施行，这是规范政府行为的一部重要法律，各级政府必须认真执行。	宏观
m-75737255-1078416000	2004年政府工作报告	第四，自觉接受人民监督。政府的一切权力都是人民赋予的，必须对人民负责，为人民谋利益，接受人民监督。只有人民监督政府，政府才不会懈怠。各级政府要自觉接受同级人民代表大会及其常委会的监督，接受人民政协的民主监督，认真听取民主党派、工商联、无党派人士和各人民团体的意见。同时，要接受新闻舆论和社会公众监督；重视人民群众通过行政复议、行政诉讼等法定渠道，对政府机关及其工作人员的监督；加强政府系统内部监督，支持监察、审计部门依法独立履行监督职责。为便于人民群众知情和监督，要建立政务信息公开制度，增强政府工作的透明度。	宏观
m-75737255-1078416000	2004年政府工作报告	第五，加强政风建设和公务员队伍建设。弘扬求真务实精神，树立科学发展观和正确的政绩观，是加强政风建设的一项重要内容。各级政府办事情、作决策，都要符合中国现阶段国情。必须坚持一切从实际出发，按客观规律办事，既要积极进取，又要量力而行，不盲目攀比；必须坚持办实事，求实效，珍惜民力，不搞劳民伤财的“形象工程”；必须坚持察实情，讲真话，不虚报浮夸；必须坚持统筹兼顾，立足当前，着眼长远，不急功近利；必须坚持改进工作作风，精简会议，减少文件，把更多时间和精力用于深入基层，调查研究。各项工作都要经得起实践、群众和历史的检验。	基建
m-75737255-1078416000	2004年政府工作报告	公务员的素质决定着政府的管理水平和效率。要建设一支政治坚定、业务精通、清正廉洁、作风优良的公务员队伍。这支队伍要坚持解放思想，实事求是，与时俱进；牢固树立执政为民的思想，保持同人民群众的密切联系，全心全意为人民服务；遵守宪法和法律，具有依法行政能力；忠于职守，努力学习，勤奋工作；遵守纪律和职业道德，诚信廉明，公道正派，甘于奉献。各级政府都要从严治政，赏罚分明。要重视和加强公务员的培训和考核工作。	政府工作
m-75737255-1078416000	2004年政府工作报告	加强廉政建设和反腐败斗争。要建立教育、制度、监督并重的预防和惩治腐败体系。坚决查处违纪违法案件，坚决惩处腐败分子，坚决纠正损害人民群众利益的不正之风。全体政府工作人员特别是各级领导干部，都要继续保持谦虚谨慎、不骄不躁的作风，继续保持艰苦奋斗的作风。	宏观
m-75737255-1078416000	2004年政府工作报告	维护香港、澳门长期稳定和繁荣发展，是我们坚定不移的目标。我们坚持“一国两制”、“港人治港”、“澳人治澳”、高度自治的方针，严格按照香港基本法和澳门基本法办事，全力支持香港、澳门两个特别行政区行政长官和政府依法施政。广泛团结港澳地区各界人士。切实做好内地与香港、澳门建立更紧密经贸关系安排的工作。我们对香港、澳门的前景充满信心。	区域发展
m-75737255-1078416000	2004年政府工作报告	我们坚持“和平统一、一国两制”的基本方针和现阶段发展两岸关系、推进祖国和平统一进程的八项主张。我们将积极推进两岸人员往来和经济、文化交流，促进直接“三通”，依法保护台湾同胞在大陆的正当权益，继续推动在一个中国原则基础上恢复两岸对话和谈判。我们将以最大的诚意、尽最大的努力，实现祖国的和平统一。坚决反对任何形式的“台独”分裂活动，绝不允许任何人以任何方式把台湾从中国分割出去。我们坚信，在包括台湾同胞在内的全体中华儿女的不懈努力下，祖国完全统一的共同愿望，一定能够早日实现！	国际关系
m-75737255-1078416000	2004年政府工作报告	当前，国际形势继续发生复杂、深刻的变化。和平与发展仍然是当今时代的主题。世界多极化、经济全球化在曲折中发展，谋求和平与发展、促进合作与进步已成为不可阻挡的历史潮流。但是，单边主义倾向有新的发展，局部冲突不断，国际恐怖主义活动频繁，南北差距拉大，传统和非传统安全问题交织，给各国人民带来严峻挑战。	国际关系
m-75737255-1078416000	2004年政府工作报告	过去的一年，我们坚持独立自主的和平外交政策，把握机遇，应对挑战，主动进取，对外工作成绩显著。我国在国际上赢得了更多的理解、信任、尊重和支持，国际地位和影响力进一步提高。	国际关系
m-75737255-1078416000	2004年政府工作报告	在新的一年，我们要继续高举和平、发展、合作的旗帜，坚定不移地奉行独立自主的和平外交政策，坚持和平共处五项原则，推进与各国的友好交往与合作，努力争取更好的国际环境和周边环境。	国际关系
m-75737255-1078416000	2004年政府工作报告	我们要坚持促进世界多极化，倡导国际关系民主化和发展模式多样化，促进经济全球化朝着有利于各国共同繁荣的方向发展。要坚持互信、互利、平等、协作的新安全观，反对霸权主义和强权政治，反对一切形式的恐怖主义，继续推动建立公正合理的国际政治经济新秩序。	国际关系
m-75737255-1078416000	2004年政府工作报告	我们要不断加强同发达国家的关系，努力寻求和扩大共同利益的汇合点，通过平等对话与磋商，逐步解决存在的分歧，促进相互关系的稳定发展。	国际关系
m-75737255-1078416000	2004年政府工作报告	中国政府和中国人民将始终站在人类正义事业的一边，同各国人民一道，为维护世界和平、促进共同发展不懈奋斗。	国际关系
m-75737255-1078416000	2004年政府工作报告	新的一年，政府工作任务相当繁重，我们深感肩负的责任重大而光荣。全国人民对政府的信任和支持，给了我们无穷的力量和必胜的信心。我们坚信，在以胡锦涛同志为总书记的党中央领导下，高举邓小平理论和“三个代表”重要思想伟大旗帜，紧紧依靠全国各族人民，一定能够克服各种艰难险阻，不断把改革开放和社会主义现代化事业推向前进！	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议认为，党的十八大以来，党中央准确把握复杂局势，科学判断，正确决策，真抓实干，使我国经济发展取得历史性成就、发生历史性变革。供给侧结构性改革有力推进，经济结构出现重大变革，全面深化改革使经济更具活力和韧性，我国经济实力再上新台阶，成为世界经济增长的主要动力源和稳定器，对全球经济发展的影响力、对全球治理的话语权大幅度提升。生态文明建设决心之大、力度之大、成效之大前所未有，生态环境状况明显好转。居民收入增长总体快于经济增长，基本公共服务均等化程度不断提高，人民获得感、幸福感明显增强。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议指出，2018年是贯彻党的十九大精神的开局之年，是改革开放40周年，是决胜全面建成小康社会、实施“十三五”规划承上启下的关键一年。做好明年经济工作，要全面贯彻党的十九大精神，以习近平新时代中国特色社会主义思想为指导，加强党对经济工作的领导，坚持稳中求进工作总基调，坚持新发展理念，紧扣我国社会主要矛盾变化，按照高质量发展的要求，统筹推进“五位一体”总体布局和协调推进“四个全面”战略布局，坚持以供给侧结构性改革为主线，统筹推进稳增长、促改革、调结构、惠民生、防风险各项工作，大力推进改革开放，创新和完善宏观调控，推动质量变革、效率变革、动力变革，在打好防范化解重大风险、精准脱贫、污染防治的攻坚战方面取得扎实进展，引导和稳定预期，加强和改善民生，促进经济社会持续健康发展。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议强调，稳中求进工作总基调是治国理政的重要原则，要长期坚持。推动高质量发展是当前和今后一个时期确定发展思路、制定经济政策、实施宏观调控的根本要求，必须深刻认识、全面领会、真正落实。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议指出，要统筹规划，有序推进，确保打赢三大攻坚战。防范化解重大风险要使宏观杠杆率得到有效控制，金融服务实体经济能力增强，防范风险工作取得积极成效；精准脱贫要瞄准特殊贫困人口精准帮扶，进一步向深度贫困地区聚焦发力，把扶贫和扶志、扶智结合起来，激发贫困人口内生脱贫动力，巩固扶贫成果，提高脱贫质量；污染防治要使主要污染物排放总量继续明显减少，生态环境质量总体改善。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议指出，要在协调推进各项工作的同时，着力抓好重点工作，力争取得明显成效。要深化供给侧结构性改革，激发各类市场主体活力，实施乡村振兴战略，推进区域协调发展，推动形成全面开放新格局，提高保障和改善民生水平，加快住房制度改革和长效机制建设，提供更多优质生态产品。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议强调，要全面加强和改善党对经济工作的领导，不折不扣落实党中央战略部署和各项要求。在换届工作中，各级党委要加强领导和统筹，确保换届工作稳妥有序、风清气正，要树立正确政绩观，脚踏实地推进各项工作。	宏观
m-100312451-1512726120	分析研究2018年经济工作	会议强调，在年终岁末，各地区各部门要切实做好保障和改善民生、加强生产安全、维护公共安全、保持社会稳定等有关工作。	宏观
m-75737254-1046793600	2003年政府工作报告	是增加对农业和农村的投入。这是解决“三农”问题，促进城乡协调发展的重大举措。五年来，国家财政支持农村生产支出和各项农业事业费达４０７７亿元，比前五年累计增加１８５２亿元。我们还将部分国债资金用于农业和农村基础设施的投入，重点支持了大江大河大湖治理、农村电网改造、国家储备粮库等方面建设，还支持了农业和农村小型基础设施建设。这些措施，对改善农民生产生活条件起到了重要作用。	农业农村
m-75737254-1046793600	2003年政府工作报告	五是加强农村扶贫开发。认真落实并基本完成“八七”扶贫攻坚计划，制定和实施新世纪头十年农村扶贫开发纲要。坚持开发式扶贫方针，加大扶贫投入力度。五年间，国家财政扶贫资金和以工代赈资金达４８０亿元，通过贴息方式安排扶贫贷款７７０亿元，都比以前明显增加。坚持开展东部和西部地区协作扶贫。经过多年探索，走出了一条符合中国国情的扶贫开发道路。	民生扶贫
m-75737254-1046793600	2003年政府工作报告	六是引导农村劳动力合理有序流动。农村富余劳动力向非农产业和城镇转移，是工业化和现代化的必然趋势。我们坚持实施城镇化战略，积极稳妥地发展小城镇。支持农民进城务工就业，清理和纠正对农民工的歧视性政策和乱收费，保护他们的合法权益，同时加强引导和管理。以城市繁荣带动农村发展，促进城乡协调发展，是新形势下解决“三农”问题的重要途径。	农业农村
m-75737254-1046793600	2003年政府工作报告	实践证明，中央关于新阶段农业和农村工作的决策和部署是正确的。本届政府为解决“三农”问题倾注了极大精力，取得了积极成效。根本解决“三农”问题，是一项长期而艰巨的任务，需要坚持不懈的努力。	农业农村
